n,ID,Code,Scode,Date,Time,Rainfall(in),Rainfall(mm),Rainfall Rate ( mm/hr)
213617,DD73556E,PKKH1,PC,3/23/19,1:30,12.84,326.136,0
213629,DD73556E,PKKH1,PC,3/23/19,4:30,12.84,326.136,0
213641,DD73556E,PKKH1,PC,3/23/19,7:30,12.85,326.39,2.35185E-05
213653,DD73556E,PKKH1,PC,3/23/19,10:30,12.86,326.644,2.35185E-05
213665,DD73556E,PKKH1,PC,3/23/19,13:30,12.86,326.644,0
213677,DD73556E,PKKH1,PC,3/23/19,16:30,12.86,326.644,0
213689,DD73556E,PKKH1,PC,3/23/19,19:30,12.86,326.644,0
213701,DD73556E,PKKH1,PC,3/23/19,22:30,12.86,326.644,0
213713,DD75A524,TNLH1,PC,3/17/19,1:15,3.74,94.996,-0.021448889
213725,DD75A524,TNLH1,PC,3/17/19,4:15,3.74,94.996,0
213737,DD75A524,TNLH1,PC,3/17/19,7:15,3.74,94.996,0
213749,DD75A524,TNLH1,PC,3/17/19,10:15,3.74,94.996,0
213761,DD75A524,TNLH1,PC,3/17/19,13:15,3.75,95.25,2.35185E-05
213773,DD75A524,TNLH1,PC,3/17/19,16:15,3.75,95.25,0
213785,DD75A524,TNLH1,PC,3/17/19,19:15,3.75,95.25,0
213797,DD75A524,TNLH1,PC,3/17/19,22:15,3.75,95.25,0
213809,DD75A524,TNLH1,PC,3/18/19,1:15,3.75,95.25,0
213821,DD75A524,TNLH1,PC,3/18/19,4:15,3.75,95.25,0
213833,DD75A524,TNLH1,PC,3/18/19,7:15,3.75,95.25,0
213845,DD75A524,TNLH1,PC,3/18/19,10:15,3.75,95.25,0
213857,DD75A524,TNLH1,PC,3/18/19,13:15,3.75,95.25,0
213869,DD75A524,TNLH1,PC,3/18/19,16:15,3.75,95.25,0
213881,DD75A524,TNLH1,PC,3/18/19,19:15,3.75,95.25,0
213893,DD75A524,TNLH1,PC,3/18/19,22:15,3.75,95.25,0
213905,DD75A524,TNLH1,PC,3/19/19,1:15,3.75,95.25,0
213917,DD75A524,TNLH1,PC,3/19/19,4:15,3.75,95.25,0
213929,DD75A524,TNLH1,PC,3/19/19,7:15,3.75,95.25,0
213941,DD75A524,TNLH1,PC,3/19/19,10:15,3.75,95.25,0
213953,DD75A524,TNLH1,PC,3/19/19,13:15,3.75,95.25,0
213965,DD75A524,TNLH1,PC,3/19/19,16:15,3.75,95.25,0
213977,DD75A524,TNLH1,PC,3/19/19,19:15,3.75,95.25,0
213989,DD75A524,TNLH1,PC,3/19/19,22:15,3.75,95.25,0
214001,DD75A524,TNLH1,PC,3/20/19,1:15,3.76,95.504,2.35185E-05
214013,DD75A524,TNLH1,PC,3/20/19,4:15,3.77,95.758,2.35185E-05
214025,DD75A524,TNLH1,PC,3/20/19,7:15,3.77,95.758,0
214037,DD75A524,TNLH1,PC,3/20/19,10:15,3.77,95.758,0
214049,DD75A524,TNLH1,PC,3/20/19,13:15,3.77,95.758,0
214061,DD75A524,TNLH1,PC,3/20/19,16:15,3.77,95.758,0
214073,DD75A524,TNLH1,PC,3/20/19,19:15,3.77,95.758,0
214085,DD75A524,TNLH1,PC,3/20/19,22:15,3.77,95.758,0
214097,DD75A524,TNLH1,PC,3/21/19,1:15,3.77,95.758,0
214109,DD75A524,TNLH1,PC,3/21/19,4:15,3.77,95.758,0
214121,DD75A524,TNLH1,PC,3/21/19,7:15,3.77,95.758,0
214133,DD75A524,TNLH1,PC,3/21/19,10:15,3.77,95.758,0
214145,DD75A524,TNLH1,PC,3/21/19,13:15,3.77,95.758,0
214157,DD75A524,TNLH1,PC,3/21/19,16:15,3.79,96.266,4.7037E-05
214169,DD75A524,TNLH1,PC,3/21/19,19:15,3.79,96.266,0
214181,DD75A524,TNLH1,PC,3/21/19,22:15,3.79,96.266,0
214193,DD75A524,TNLH1,PC,3/22/19,1:15,3.79,96.266,0
214205,DD75A524,TNLH1,PC,3/22/19,4:15,3.79,96.266,0
214217,DD75A524,TNLH1,PC,3/22/19,7:15,3.79,96.266,0
214229,DD75A524,TNLH1,PC,3/22/19,10:15,3.79,96.266,0
214241,DD75A524,TNLH1,PC,3/22/19,13:15,3.79,96.266,0
214253,DD75A524,TNLH1,PC,3/22/19,16:15,3.79,96.266,0
214265,DD75A524,TNLH1,PC,3/22/19,19:15,3.79,96.266,0
214277,DD75A524,TNLH1,PC,3/22/19,22:15,3.79,96.266,0
214289,DD75A524,TNLH1,PC,3/23/19,1:15,3.79,96.266,0
214301,DD75A524,TNLH1,PC,3/23/19,4:15,3.79,96.266,0
214313,DD75A524,TNLH1,PC,3/23/19,7:15,3.79,96.266,0
214325,DD75A524,TNLH1,PC,3/23/19,10:15,3.8,96.52,2.35185E-05
214337,DD75A524,TNLH1,PC,3/23/19,13:15,3.8,96.52,0
214349,DD75A524,TNLH1,PC,3/23/19,16:15,3.81,96.774,2.35185E-05
214361,DD75A524,TNLH1,PC,3/23/19,19:15,3.81,96.774,0
214373,DD75A524,TNLH1,PC,3/23/19,22:15,3.9,99.06,0.000211667
221873,DD7ED01C,HOUH1,PC,3/17/19,2:15,0,0,0
221885,DD7ED01C,HOUH1,PC,3/17/19,5:15,0,0,0
221897,DD7ED01C,HOUH1,PC,3/17/19,8:15,0,0,0
221909,DD7ED01C,HOUH1,PC,3/17/19,11:15,0,0,0
221921,DD7ED01C,HOUH1,PC,3/17/19,14:15,0,0,0
221933,DD7ED01C,HOUH1,PC,3/17/19,17:15,0,0,0
221945,DD7ED01C,HOUH1,PC,3/17/19,20:15,0,0,0
221957,DD7ED01C,HOUH1,PC,3/17/19,23:15,0,0,0
221969,DD7ED01C,HOUH1,PC,3/18/19,2:15,0,0,0
221981,DD7ED01C,HOUH1,PC,3/18/19,5:15,0,0,0
221993,DD7ED01C,HOUH1,PC,3/18/19,8:15,0,0,0
222005,DD7ED01C,HOUH1,PC,3/18/19,11:15,0,0,0
222017,DD7ED01C,HOUH1,PC,3/18/19,14:15,0,0,0
222029,DD7ED01C,HOUH1,PC,3/18/19,17:15,0,0,0
222041,DD7ED01C,HOUH1,PC,3/18/19,20:15,0,0,0
222053,DD7ED01C,HOUH1,PC,3/18/19,23:15,0,0,0
222065,DD7ED01C,HOUH1,PC,3/19/19,2:15,0,0,0
222077,DD7ED01C,HOUH1,PC,3/19/19,5:15,0,0,0
222089,DD7ED01C,HOUH1,PC,3/19/19,8:15,0,0,0
222101,DD7ED01C,HOUH1,PC,3/19/19,11:15,0,0,0
222113,DD7ED01C,HOUH1,PC,3/19/19,14:15,0,0,0
222125,DD7ED01C,HOUH1,PC,3/19/19,17:15,0,0,0
222137,DD7ED01C,HOUH1,PC,3/19/19,20:15,0,0,0
222149,DD7ED01C,HOUH1,PC,3/19/19,23:15,0,0,0
222161,DD7ED01C,HOUH1,PC,3/20/19,2:15,0,0,0
222173,DD7ED01C,HOUH1,PC,3/20/19,5:15,0,0,0
222185,DD7ED01C,HOUH1,PC,3/20/19,8:15,0,0,0
222197,DD7ED01C,HOUH1,PC,3/20/19,11:15,0,0,0
222209,DD7ED01C,HOUH1,PC,3/20/19,14:15,0,0,0
222221,DD7ED01C,HOUH1,PC,3/20/19,17:15,0,0,0
222233,DD7ED01C,HOUH1,PC,3/20/19,20:15,0,0,0
222245,DD7ED01C,HOUH1,PC,3/20/19,23:15,0,0,0
222257,DD7ED01C,HOUH1,PC,3/21/19,2:15,0,0,0
222269,DD7ED01C,HOUH1,PC,3/21/19,5:15,0,0,0
222281,DD7ED01C,HOUH1,PC,3/21/19,8:15,0,0,0
222293,DD7ED01C,HOUH1,PC,3/21/19,11:15,0,0,0
222305,DD7ED01C,HOUH1,PC,3/21/19,14:15,0,0,0
222317,DD7ED01C,HOUH1,PC,3/21/19,17:15,0,0,0
222329,DD7ED01C,HOUH1,PC,3/21/19,20:15,0,0,0
222341,DD7ED01C,HOUH1,PC,3/21/19,23:15,0,0,0
222353,DD7ED01C,HOUH1,PC,3/22/19,2:15,0,0,0
222365,DD7ED01C,HOUH1,PC,3/22/19,5:15,0,0,0
222377,DD7ED01C,HOUH1,PC,3/22/19,8:15,0,0,0
222389,DD7ED01C,HOUH1,PC,3/22/19,11:15,0,0,0
222401,DD7ED01C,HOUH1,PC,3/22/19,14:15,0,0,0
222413,DD7ED01C,HOUH1,PC,3/22/19,17:15,0,0,0
222425,DD7ED01C,HOUH1,PC,3/22/19,20:15,0,0,0
222437,DD7ED01C,HOUH1,PC,3/22/19,23:15,0,0,0
222449,DD7ED01C,HOUH1,PC,3/23/19,2:15,0,0,0
222461,DD7ED01C,HOUH1,PC,3/23/19,5:15,0,0,0
222473,DD7ED01C,HOUH1,PC,3/23/19,8:15,0,0,0
222485,DD7ED01C,HOUH1,PC,3/23/19,11:15,0,0,0
222497,DD7ED01C,HOUH1,PC,3/23/19,14:15,0,0,0
222509,DD7ED01C,HOUH1,PC,3/23/19,17:15,0,0,0
222521,DD7ED01C,HOUH1,PC,3/23/19,20:15,0,0,0
222533,DD7ED01C,HOUH1,PC,3/23/19,23:15,0,0,0
222713,DD9836AA,PMHH1,PC,3/17/19,0:45,19.3,490.22,0.045390741
222725,DD9836AA,PMHH1,PC,3/17/19,3:45,19.3,490.22,0
222737,DD9836AA,PMHH1,PC,3/17/19,6:45,19.3,490.22,0
222749,DD9836AA,PMHH1,PC,3/17/19,9:45,19.3,490.22,0
222761,DD9836AA,PMHH1,PC,3/17/19,12:45,19.34,491.236,9.40741E-05
222773,DD9836AA,PMHH1,PC,3/17/19,15:45,19.34,491.236,0
222785,DD9836AA,PMHH1,PC,3/17/19,18:45,19.35,491.49,2.35185E-05
222797,DD9836AA,PMHH1,PC,3/17/19,21:45,19.35,491.49,0
222809,DD9836AA,PMHH1,PC,3/18/19,0:45,19.35,491.49,0
222821,DD9836AA,PMHH1,PC,3/18/19,3:45,19.35,491.49,0
222833,DD9836AA,PMHH1,PC,3/18/19,6:45,19.35,491.49,0
222845,DD9836AA,PMHH1,PC,3/18/19,9:45,19.35,491.49,0
222857,DD9836AA,PMHH1,PC,3/18/19,12:45,19.35,491.49,0
222869,DD9836AA,PMHH1,PC,3/18/19,15:45,19.35,491.49,0
222881,DD9836AA,PMHH1,PC,3/18/19,18:45,19.35,491.49,0
222893,DD9836AA,PMHH1,PC,3/18/19,21:45,19.35,491.49,0
222905,DD9836AA,PMHH1,PC,3/19/19,0:45,19.35,491.49,0
222917,DD9836AA,PMHH1,PC,3/19/19,3:45,19.35,491.49,0
222929,DD9836AA,PMHH1,PC,3/19/19,6:45,19.35,491.49,0
222941,DD9836AA,PMHH1,PC,3/19/19,9:45,19.35,491.49,0
222953,DD9836AA,PMHH1,PC,3/19/19,12:45,19.35,491.49,0
222965,DD9836AA,PMHH1,PC,3/19/19,15:45,19.35,491.49,0
222977,DD9836AA,PMHH1,PC,3/19/19,18:45,19.35,491.49,0
222989,DD9836AA,PMHH1,PC,3/19/19,21:45,19.35,491.49,0
223001,DD9836AA,PMHH1,PC,3/20/19,0:45,19.35,491.49,0
223013,DD9836AA,PMHH1,PC,3/20/19,3:45,19.35,491.49,0
223025,DD9836AA,PMHH1,PC,3/20/19,6:45,19.35,491.49,0
223037,DD9836AA,PMHH1,PC,3/20/19,9:45,19.35,491.49,0
223049,DD9836AA,PMHH1,PC,3/20/19,12:45,19.35,491.49,0
223061,DD9836AA,PMHH1,PC,3/20/19,15:45,19.35,491.49,0
223073,DD9836AA,PMHH1,PC,3/20/19,18:45,19.35,491.49,0
223085,DD9836AA,PMHH1,PC,3/20/19,21:45,19.35,491.49,0
223097,DD9836AA,PMHH1,PC,3/21/19,0:45,19.35,491.49,0
223109,DD9836AA,PMHH1,PC,3/21/19,3:45,19.35,491.49,0
223121,DD9836AA,PMHH1,PC,3/21/19,6:45,19.35,491.49,0
223133,DD9836AA,PMHH1,PC,3/21/19,9:45,19.35,491.49,0
223145,DD9836AA,PMHH1,PC,3/21/19,12:45,19.35,491.49,0
223157,DD9836AA,PMHH1,PC,3/21/19,15:45,19.39,492.506,9.40741E-05
223169,DD9836AA,PMHH1,PC,3/21/19,18:45,19.39,492.506,0
223181,DD9836AA,PMHH1,PC,3/21/19,21:45,19.39,492.506,0
223193,DD9836AA,PMHH1,PC,3/22/19,0:45,19.4,492.76,2.35185E-05
223205,DD9836AA,PMHH1,PC,3/22/19,3:45,19.4,492.76,0
223217,DD9836AA,PMHH1,PC,3/22/19,6:45,19.4,492.76,0
223229,DD9836AA,PMHH1,PC,3/22/19,9:45,19.4,492.76,0
223241,DD9836AA,PMHH1,PC,3/22/19,12:45,19.4,492.76,0
223253,DD9836AA,PMHH1,PC,3/22/19,15:45,19.4,492.76,0
223265,DD9836AA,PMHH1,PC,3/22/19,18:45,19.41,493.014,2.35185E-05
223277,DD9836AA,PMHH1,PC,3/22/19,21:45,19.41,493.014,0
223289,DD9836AA,PMHH1,PC,3/23/19,0:45,19.41,493.014,0
223301,DD9836AA,PMHH1,PC,3/23/19,3:45,19.41,493.014,0
223313,DD9836AA,PMHH1,PC,3/23/19,6:45,19.44,493.776,7.05556E-05
223325,DD9836AA,PMHH1,PC,3/23/19,9:45,19.45,494.03,2.35185E-05
223337,DD9836AA,PMHH1,PC,3/23/19,12:45,19.55,496.57,0.000235185
223349,DD9836AA,PMHH1,PC,3/23/19,15:45,19.6,497.84,0.000117593
223361,DD9836AA,PMHH1,PC,3/23/19,18:45,19.68,499.872,0.000188148
223373,DD9836AA,PMHH1,PC,3/23/19,21:45,19.69,500.126,2.35185E-05
223385,DD9836AA,PMHH1,PC,3/24/19,0:45,19.82,503.428,0.000305741
236465,DDCC972A,KLOH1,PC,3/17/19,0:45,78.9,2004.06,0.185561111
236477,DDCC972A,KLOH1,PC,3/17/19,3:45,78.9,2004.06,0
236489,DDCC972A,KLOH1,PC,3/17/19,6:45,78.9,2004.06,0
236501,DDCC972A,KLOH1,PC,3/17/19,9:45,78.9,2004.06,0
236513,DDCC972A,KLOH1,PC,3/17/19,12:45,78.9,2004.06,0
236525,DDCC972A,KLOH1,PC,3/17/19,15:45,78.9,2004.06,0
236537,DDCC972A,KLOH1,PC,3/17/19,18:45,78.9,2004.06,0
236549,DDCC972A,KLOH1,PC,3/17/19,21:45,78.9,2004.06,0
236561,DDCC972A,KLOH1,PC,3/18/19,0:45,78.9,2004.06,0
236573,DDCC972A,KLOH1,PC,3/18/19,3:45,78.9,2004.06,0
236585,DDCC972A,KLOH1,PC,3/18/19,6:45,78.9,2004.06,0
236597,DDCC972A,KLOH1,PC,3/18/19,9:45,78.9,2004.06,0
236609,DDCC972A,KLOH1,PC,3/18/19,12:45,78.9,2004.06,0
236621,DDCC972A,KLOH1,PC,3/18/19,15:45,78.9,2004.06,0
236633,DDCC972A,KLOH1,PC,3/18/19,18:45,78.9,2004.06,0
236645,DDCC972A,KLOH1,PC,3/18/19,21:45,78.9,2004.06,0
236657,DDCC972A,KLOH1,PC,3/19/19,0:45,78.9,2004.06,0
236669,DDCC972A,KLOH1,PC,3/19/19,3:45,78.9,2004.06,0
236681,DDCC972A,KLOH1,PC,3/19/19,6:45,78.9,2004.06,0
236693,DDCC972A,KLOH1,PC,3/19/19,9:45,78.9,2004.06,0
236705,DDCC972A,KLOH1,PC,3/19/19,12:45,78.9,2004.06,0
236717,DDCC972A,KLOH1,PC,3/19/19,15:45,78.9,2004.06,0
236729,DDCC972A,KLOH1,PC,3/19/19,18:45,78.9,2004.06,0
236741,DDCC972A,KLOH1,PC,3/19/19,21:45,78.9,2004.06,0
236753,DDCC972A,KLOH1,PC,3/20/19,0:45,78.9,2004.06,0
236765,DDCC972A,KLOH1,PC,3/20/19,3:45,78.9,2004.06,0
236777,DDCC972A,KLOH1,PC,3/20/19,6:45,78.9,2004.06,0
236789,DDCC972A,KLOH1,PC,3/20/19,9:45,78.9,2004.06,0
236801,DDCC972A,KLOH1,PC,3/20/19,12:45,78.9,2004.06,0
236813,DDCC972A,KLOH1,PC,3/20/19,15:45,78.9,2004.06,0
236825,DDCC972A,KLOH1,PC,3/20/19,18:45,78.9,2004.06,0
236837,DDCC972A,KLOH1,PC,3/20/19,21:45,78.9,2004.06,0
236849,DDCC972A,KLOH1,PC,3/21/19,0:45,78.9,2004.06,0
236861,DDCC972A,KLOH1,PC,3/21/19,3:45,78.9,2004.06,0
236873,DDCC972A,KLOH1,PC,3/21/19,6:45,78.9,2004.06,0
236885,DDCC972A,KLOH1,PC,3/21/19,9:45,78.9,2004.06,0
236897,DDCC972A,KLOH1,PC,3/21/19,12:45,78.93,2004.822,7.05556E-05
236909,DDCC972A,KLOH1,PC,3/21/19,15:45,79.01,2006.854,0.000188148
236921,DDCC972A,KLOH1,PC,3/21/19,18:45,79.01,2006.854,0
236933,DDCC972A,KLOH1,PC,3/21/19,21:45,79.01,2006.854,0
236945,DDCC972A,KLOH1,PC,3/22/19,0:45,79.01,2006.854,0
236957,DDCC972A,KLOH1,PC,3/22/19,3:45,79.01,2006.854,0
236969,DDCC972A,KLOH1,PC,3/22/19,6:45,79.02,2007.108,2.35185E-05
236981,DDCC972A,KLOH1,PC,3/22/19,9:45,79.04,2007.616,4.7037E-05
236993,DDCC972A,KLOH1,PC,3/22/19,12:45,79.05,2007.87,2.35185E-05
237005,DDCC972A,KLOH1,PC,3/22/19,15:45,79.06,2008.124,2.35185E-05
237017,DDCC972A,KLOH1,PC,3/22/19,18:45,79.06,2008.124,0
237029,DDCC972A,KLOH1,PC,3/22/19,21:45,79.06,2008.124,0
237041,DDCC972A,KLOH1,PC,3/23/19,0:45,79.06,2008.124,0
237053,DDCC972A,KLOH1,PC,3/23/19,3:45,79.08,2008.632,4.7037E-05
237065,DDCC972A,KLOH1,PC,3/23/19,6:45,79.42,2017.268,0.00079963
237077,DDCC972A,KLOH1,PC,3/23/19,9:45,79.89,2029.206,0.00110537
237089,DDCC972A,KLOH1,PC,3/23/19,12:45,80.61,2047.494,0.001693333
237101,DDCC972A,KLOH1,PC,3/23/19,15:45,81.05,2058.67,0.001034815
237113,DDCC972A,KLOH1,PC,3/23/19,18:45,81.23,2063.242,0.000423333
237125,DDCC972A,KLOH1,PC,3/23/19,21:45,81.58,2072.132,0.000823148
237137,DDCC972A,KLOH1,PC,3/24/19,0:45,82.2,2087.88,0.001458148
255989,DDF6A592,KWSH1,PC,3/17/19,1:00,28.79,731.266,0.067709815
256001,DDF6A592,KWSH1,PC,3/17/19,4:00,28.79,731.266,0
256013,DDF6A592,KWSH1,PC,3/17/19,7:00,28.79,731.266,0
256025,DDF6A592,KWSH1,PC,3/17/19,10:00,28.79,731.266,0
256037,DDF6A592,KWSH1,PC,3/17/19,13:00,28.79,731.266,0
256049,DDF6A592,KWSH1,PC,3/17/19,16:00,28.8,731.52,2.35185E-05
256061,DDF6A592,KWSH1,PC,3/17/19,19:00,28.86,733.044,0.000141111
256073,DDF6A592,KWSH1,PC,3/17/19,22:00,28.91,734.314,0.000117593
256085,DDF6A592,KWSH1,PC,3/18/19,1:00,28.92,734.568,2.35185E-05
256097,DDF6A592,KWSH1,PC,3/18/19,4:00,28.95,735.33,7.05556E-05
256109,DDF6A592,KWSH1,PC,3/18/19,7:00,28.99,736.346,9.40741E-05
256121,DDF6A592,KWSH1,PC,3/18/19,10:00,28.99,736.346,0
256133,DDF6A592,KWSH1,PC,3/18/19,13:00,29,736.6,2.35185E-05
256145,DDF6A592,KWSH1,PC,3/18/19,16:00,29,736.6,0
256157,DDF6A592,KWSH1,PC,3/18/19,19:00,29.01,736.854,2.35185E-05
256169,DDF6A592,KWSH1,PC,3/18/19,22:00,29.01,736.854,0
256181,DDF6A592,KWSH1,PC,3/19/19,1:00,29.01,736.854,0
256193,DDF6A592,KWSH1,PC,3/19/19,4:00,29.01,736.854,0
256205,DDF6A592,KWSH1,PC,3/19/19,7:00,29.02,737.108,2.35185E-05
256217,DDF6A592,KWSH1,PC,3/19/19,10:00,29.03,737.362,2.35185E-05
256229,DDF6A592,KWSH1,PC,3/19/19,13:00,29.03,737.362,0
256241,DDF6A592,KWSH1,PC,3/19/19,16:00,29.05,737.87,4.7037E-05
256253,DDF6A592,KWSH1,PC,3/19/19,19:00,29.06,738.124,2.35185E-05
256265,DDF6A592,KWSH1,PC,3/19/19,22:00,29.06,738.124,0
256277,DDF6A592,KWSH1,PC,3/20/19,1:00,29.06,738.124,0
256289,DDF6A592,KWSH1,PC,3/20/19,4:00,29.06,738.124,0
256301,DDF6A592,KWSH1,PC,3/20/19,7:00,29.06,738.124,0
256313,DDF6A592,KWSH1,PC,3/20/19,10:00,29.06,738.124,0
256325,DDF6A592,KWSH1,PC,3/20/19,13:00,29.06,738.124,0
256337,DDF6A592,KWSH1,PC,3/20/19,16:00,29.06,738.124,0
256349,DDF6A592,KWSH1,PC,3/20/19,19:00,29.06,738.124,0
256361,DDF6A592,KWSH1,PC,3/20/19,22:00,29.06,738.124,0
256373,DDF6A592,KWSH1,PC,3/21/19,1:00,29.06,738.124,0
256385,DDF6A592,KWSH1,PC,3/21/19,4:00,29.07,738.378,2.35185E-05
256397,DDF6A592,KWSH1,PC,3/21/19,7:00,29.07,738.378,0
256409,DDF6A592,KWSH1,PC,3/21/19,10:00,29.07,738.378,0
256421,DDF6A592,KWSH1,PC,3/21/19,13:00,29.07,738.378,0
256433,DDF6A592,KWSH1,PC,3/21/19,16:00,29.13,739.902,0.000141111
256445,DDF6A592,KWSH1,PC,3/21/19,19:00,29.15,740.41,4.7037E-05
256457,DDF6A592,KWSH1,PC,3/21/19,22:00,29.22,742.188,0.00016463
256469,DDF6A592,KWSH1,PC,3/22/19,1:00,29.3,744.22,0.000188148
256481,DDF6A592,KWSH1,PC,3/22/19,4:00,29.4,746.76,0.000235185
256493,DDF6A592,KWSH1,PC,3/22/19,7:00,29.56,750.824,0.000376296
256505,DDF6A592,KWSH1,PC,3/22/19,10:00,29.6,751.84,9.40741E-05
256517,DDF6A592,KWSH1,PC,3/22/19,13:00,29.61,752.094,2.35185E-05
256529,DDF6A592,KWSH1,PC,3/22/19,16:00,29.63,752.602,4.7037E-05
256541,DDF6A592,KWSH1,PC,3/22/19,19:00,29.68,753.872,0.000117593
256553,DDF6A592,KWSH1,PC,3/22/19,22:00,29.71,754.634,7.05556E-05
256565,DDF6A592,KWSH1,PC,3/23/19,1:00,29.93,760.222,0.000517407
256577,DDF6A592,KWSH1,PC,3/23/19,4:00,30.21,767.334,0.000658519
256589,DDF6A592,KWSH1,PC,3/23/19,7:00,30.44,773.176,0.000540926
256601,DDF6A592,KWSH1,PC,3/23/19,10:00,30.63,778.002,0.000446852
256613,DDF6A592,KWSH1,PC,3/23/19,13:00,30.78,781.812,0.000352778
256625,DDF6A592,KWSH1,PC,3/23/19,16:00,30.85,783.59,0.00016463
256637,DDF6A592,KWSH1,PC,3/23/19,19:00,30.86,783.844,2.35185E-05
256649,DDF6A592,KWSH1,PC,3/23/19,22:00,30.86,783.844,0
256661,DDF6A592,KWSH1,PC,3/24/19,1:00,30.99,787.146,0.000305741
256841,DDF6B6E4,SDQH1,PC,3/17/19,2:15,19.14,486.156,0.045014444
256853,DDF6B6E4,SDQH1,PC,3/17/19,5:15,19.14,486.156,0
256865,DDF6B6E4,SDQH1,PC,3/17/19,8:15,19.15,486.41,2.35185E-05
256877,DDF6B6E4,SDQH1,PC,3/17/19,11:15,19.15,486.41,0
256889,DDF6B6E4,SDQH1,PC,3/17/19,14:15,19.16,486.664,2.35185E-05
256901,DDF6B6E4,SDQH1,PC,3/17/19,17:15,19.17,486.918,2.35185E-05
256913,DDF6B6E4,SDQH1,PC,3/17/19,20:15,19.17,486.918,0
256925,DDF6B6E4,SDQH1,PC,3/17/19,23:15,19.18,487.172,2.35185E-05
256937,DDF6B6E4,SDQH1,PC,3/18/19,2:15,19.18,487.172,0
256949,DDF6B6E4,SDQH1,PC,3/18/19,5:15,19.23,488.442,0.000117593
256961,DDF6B6E4,SDQH1,PC,3/18/19,8:15,19.29,489.966,0.000141111
256973,DDF6B6E4,SDQH1,PC,3/18/19,11:15,19.36,491.744,0.00016463
256985,DDF6B6E4,SDQH1,PC,3/18/19,14:15,19.37,491.998,2.35185E-05
256997,DDF6B6E4,SDQH1,PC,3/18/19,17:15,19.37,491.998,0
257009,DDF6B6E4,SDQH1,PC,3/18/19,20:15,19.38,492.252,2.35185E-05
257021,DDF6B6E4,SDQH1,PC,3/18/19,23:15,19.38,492.252,0
257033,DDF6B6E4,SDQH1,PC,3/19/19,2:15,19.38,492.252,0
257045,DDF6B6E4,SDQH1,PC,3/19/19,5:15,19.4,492.76,4.7037E-05
257057,DDF6B6E4,SDQH1,PC,3/19/19,8:15,19.43,493.522,7.05556E-05
257069,DDF6B6E4,SDQH1,PC,3/19/19,11:15,19.44,493.776,2.35185E-05
257081,DDF6B6E4,SDQH1,PC,3/19/19,14:15,19.46,494.284,4.7037E-05
257093,DDF6B6E4,SDQH1,PC,3/19/19,17:15,19.49,495.046,7.05556E-05
257105,DDF6B6E4,SDQH1,PC,3/19/19,20:15,19.56,496.824,0.00016463
257117,DDF6B6E4,SDQH1,PC,3/19/19,23:15,19.56,496.824,0
257129,DDF6B6E4,SDQH1,PC,3/20/19,2:15,19.58,497.332,4.7037E-05
257141,DDF6B6E4,SDQH1,PC,3/20/19,5:15,19.69,500.126,0.000258704
257153,DDF6B6E4,SDQH1,PC,3/20/19,8:15,,0,-0.046307963
257165,DDF6B6E4,SDQH1,PC,3/20/19,10:30,19.8,502.92,0.046566667
257177,DDF6B6E4,SDQH1,PC,3/20/19,13:30,19.8,502.92,0
257189,DDF6B6E4,SDQH1,PC,3/20/19,16:30,19.8,502.92,0
257201,DDF6B6E4,SDQH1,PC,3/20/19,19:30,19.8,502.92,0
257213,DDF6B6E4,SDQH1,PC,3/20/19,22:30,19.8,502.92,0
257225,DDF6B6E4,SDQH1,PC,3/21/19,1:30,19.9,505.46,0.000235185
257237,DDF6B6E4,SDQH1,PC,3/21/19,4:30,20.06,509.524,0.000376296
257249,DDF6B6E4,SDQH1,PC,3/21/19,7:30,20.16,512.064,0.000235185
257261,DDF6B6E4,SDQH1,PC,3/21/19,10:30,20.2,513.08,9.40741E-05
257273,DDF6B6E4,SDQH1,PC,3/21/19,13:30,20.21,513.334,2.35185E-05
257285,DDF6B6E4,SDQH1,PC,3/21/19,16:30,20.21,513.334,0
257297,DDF6B6E4,SDQH1,PC,3/21/19,19:30,20.22,513.588,2.35185E-05
257309,DDF6B6E4,SDQH1,PC,3/21/19,22:30,20.22,513.588,0
257321,DDF6B6E4,SDQH1,PC,3/22/19,1:30,20.28,515.112,0.000141111
257333,DDF6B6E4,SDQH1,PC,3/22/19,4:30,20.44,519.176,0.000376296
257345,DDF6B6E4,SDQH1,PC,3/22/19,7:30,20.55,521.97,0.000258704
257357,DDF6B6E4,SDQH1,PC,3/22/19,10:30,20.61,523.494,0.000141111
257369,DDF6B6E4,SDQH1,PC,3/22/19,13:30,20.62,523.748,2.35185E-05
257381,DDF6B6E4,SDQH1,PC,3/22/19,16:30,20.63,524.002,2.35185E-05
257393,DDF6B6E4,SDQH1,PC,3/22/19,19:30,20.64,524.256,2.35185E-05
257405,DDF6B6E4,SDQH1,PC,3/22/19,22:30,20.64,524.256,0
257417,DDF6B6E4,SDQH1,PC,3/23/19,1:30,20.64,524.256,0
257429,DDF6B6E4,SDQH1,PC,3/23/19,4:30,20.8,528.32,0.000376296
257441,DDF6B6E4,SDQH1,PC,3/23/19,7:30,20.97,532.638,0.000399815
257453,DDF6B6E4,SDQH1,PC,3/23/19,10:30,21.16,537.464,0.000446852
257465,DDF6B6E4,SDQH1,PC,3/23/19,13:30,21.36,542.544,0.00047037
257477,DDF6B6E4,SDQH1,PC,3/23/19,16:30,21.42,544.068,0.000141111
